ProvID,Name,Capital,Owner,Cores,Culture,Religion,devtax,devprod,devmanp,tradeg,area,region,segion,iscity,inhre,ExtraCost,HasFort
2677,Jambi,Jambi,SAK,SAK,sumatran,sunni,3,3,3,spices,central_sumatra,malaya,east_indies,yes,no,0,no
2678,Bangka,Bangka,XXX,none,sumatran,sunni,3,3,1,unknown,south_sumatra,malaya,east_indies,no,no,0,no
2679,Belitung,Belitung,XXX,none,sumatran,sunni,3,3,1,unknown,indonesian_islands,indonesia,east_indies,no,no,0,no
2680,Muko-Muko,Muko-Muko,PGR,PGR,sumatran,buddhism,2,2,2,grain,minangkabau,malaya,east_indies,yes,no,0,no
2681,Pagarruyung,Pagarruyung,PGR,PGR,sumatran,buddhism,3,3,3,gold,minangkabau,malaya,east_indies,yes,no,0,no
2682,Pariaman,Pariaman,PGR,PGR,sumatran,sunni,2,2,2,grain,minangkabau,malaya,east_indies,yes,no,0,no
2683,Mentawai,Mentawai,XXX,none,sumatran,sunni,1,1,1,unknown,indonesian_islands,indonesia,east_indies,no,no,0,no
2684,Nias,Nias,XXX,none,sumatran,sunni,1,1,1,unknown,indonesian_islands,indonesia,east_indies,no,no,0,no
2685,Gayo,Gayo,PSA,PSA,sumatran,sunni,3,3,1,tropical_wood,north_sumatra,malaya,east_indies,yes,no,0,no
2686,Bintan,Tanjungpinaung,MLC,MLC&JOH,malayan,sunni,3,3,1,naval_supplies,malaya,malaya,east_indies,yes,no,0,no
2687,Pakuan,Pakuan,SUN,SUN,javanese,hinduism,3,3,2,spices,west_java,indonesia,east_indies,yes,no,0,no
2688,Cirebon,Cirebon,SUN,SUN,javanese,hinduism,4,4,3,spices,west_java,indonesia,east_indies,yes,no,0,no
2689,Kendal,Kendal,MAJ,MAJ,javanese,hinduism,2,2,2,naval_supplies,central_java,indonesia,east_indies,yes,no,0,no
2690,Pajang,Pajang,MAJ,MAJ,javanese,hinduism,2,2,2,grain,central_java,indonesia,east_indies,yes,no,0,no
2691,Kediri,Kediri,MAJ,MAJ,javanese,hinduism,2,2,2,fish,east_java,indonesia,east_indies,yes,no,0,no
2692,Madura,Madura,MAJ,MAJ,javanese,hinduism,1,1,1,tropical_wood,east_java,indonesia,east_indies,yes,no,0,no
2693,Lombok,Lombok,XXX,none,papuan,animism,2,2,2,unknown,lesser_sunda_islands,indonesia,east_indies,no,no,0,no
2694,Gangneung,Gangneung,KOR,KOR,korean,confucianism,1,1,1,fish,eastern_korea,korea,far_east,yes,no,0,no
2695,East Timor,Timor,XXX,none,papuan,animism,3,3,3,unknown,timor,moluccas,east_indies,no,no,0,no
2696,Yamdena,Yamdena,XXX,none,moluccan,animism,3,3,3,unknown,molluca,moluccas,east_indies,no,no,0,no
2697,Tondo,Tondo,XXX,none,filipino,animism,5,5,2,unknown,luzon,moluccas,east_indies,no,no,0,no
2698,Pangasinan,Pangasinan,XXX,none,filipino,animism,2,2,2,unknown,luzon,moluccas,east_indies,no,no,0,no
2699,Bikol,Bikol,XXX,none,filipino,animism,2,2,2,unknown,great_moluccas,moluccas,east_indies,no,no,0,no
2700,Panay,Panay,XXX,none,filipino,animism,2,2,1,unknown,great_moluccas,moluccas,east_indies,no,no,0,no
2701,Tagloc,Tagloc,XXX,none,filipino,animism,2,2,2,unknown,mindanao,moluccas,east_indies,no,no,0,no
2702,Butuan,Butuan,XXX,none,filipino,animism,2,2,2,unknown,mindanao,moluccas,east_indies,no,no,0,no
2703,Lehad Datu,Lehad Datu ,BEI,BEI,bornean,sunni,3,3,2,spices,brunei,indonesia,east_indies,yes,no,0,no
2704,Sibu,Sibu,BEI,BEI,bornean,sunni,5,5,3,spices,brunei,indonesia,east_indies,yes,no,0,no
2705,Kuching,Kuching,BEI,BEI,bornean,sunni,3,3,2,spices,brunei,indonesia,east_indies,yes,no,0,no
2706,Katapang,Katapang,XXX,none,bornean,sunni,2,2,2,unknown,kalimantan,indonesia,east_indies,no,no,0,no
2707,Barito,Barito,XXX,none,bornean,hinduism,3,3,3,unknown,kalimantan,indonesia,east_indies,no,no,0,no
2708,Sampit,Sampit,XXX,none,bornean,hinduism,2,2,1,unknown,kalimantan,indonesia,east_indies,no,no,0,no
2709,Tarakan,Tarakan,KUT,KUT,bornean,hinduism,2,2,2,fish,kutai,indonesia,east_indies,yes,no,0,no
2710,Berau,Berau,KUT,KUT,bornean,hinduism,2,2,2,fish,kutai,indonesia,east_indies,yes,no,0,no
2711,Bulungan,Bulungan,KUT,KUT,bornean,hinduism,2,2,3,tropical_wood,kutai,indonesia,east_indies,yes,no,0,no
2712,Samarinda,Samarinda,KUT,KUT,bornean,hinduism,3,3,2,spices,kutai,indonesia,east_indies,yes,no,0,no
2713,Gorontalo,Gorontalo,XXX,none,sulawesi,animism,2,2,1,unknown,sulawesi,moluccas,east_indies,no,no,0,no
2714,Palu,Palu,XXX,none,sulawesi,animism,3,3,2,unknown,sulawesi,moluccas,east_indies,no,no,0,no
2715,Palopo,Palopo,LUW,LUW,sulawesi,animism,3,3,3,spices,south_sulawesi,moluccas,east_indies,yes,no,0,no
2716,Buton,Buton,BTN,BTN,sulawesi,animism,3,3,2,spices,south_sulawesi,moluccas,east_indies,yes,no,0,no
2717,Sula,Sula,XXX,none,moluccan,animism,2,2,1,unknown,molluca,moluccas,east_indies,no,no,0,no
2718,Fak-Fak,Fak-Fak,XXX,none,papuan,animism,1,1,1,unknown,vogelkop,moluccas,east_indies,no,no,0,no
2719,Madang,Madang,XXX,none,papuan,animism,1,1,1,unknown,papua,moluccas,east_indies,no,no,0,no
2720,Lae,Lae,XXX,none,papuan,animism,1,1,1,unknown,papua,moluccas,east_indies,no,no,0,no
2721,Kerema,Kerema,XXX,none,papuan,animism,1,1,1,unknown,papua,moluccas,east_indies,no,no,0,no
2722,Daru,Daru,XXX,none,papuan,animism,1,1,1,unknown,papua,moluccas,east_indies,no,no,0,no
2723,Yos Sudarso,Yos Sudarso ,XXX,none,papuan,animism,1,1,1,unknown,vogelkop,moluccas,east_indies,no,no,0,no
2724,Asmat,Asmat,XXX,none,papuan,animism,1,1,1,unknown,vogelkop,moluccas,east_indies,no,no,0,no
2725,Aru,Aru,XXX,none,moluccan,animism,1,1,1,unknown,molluca,moluccas,east_indies,no,no,0,no
2726,Malgana,Malgana,XXX,none,aboriginal,animism,2,2,1,unknown,western_australia,australia,oceania,no,no,0,no
2727,Minang,Minang,XXX,none,aboriginal,animism,2,2,2,unknown,western_australia,australia,oceania,no,no,0,no
2728,Tiwi,Tiwi,XXX,none,aboriginal,animism,2,2,1,unknown,top_end,australia,oceania,no,no,0,no
2729,Yolngu,Yolngu,XXX,none,aboriginal,animism,2,2,1,unknown,top_end,australia,oceania,no,no,0,no
2730,Awngthim,Awngthim,XXX,none,aboriginal,animism,2,2,1,unknown,northern_australia,australia,oceania,no,no,0,no
2731,Guugu Yimithirr,Guugu Yimithirr ,XXX,none,aboriginal,animism,2,2,1,unknown,northern_australia,australia,oceania,no,no,0,no
2732,Wulgurukaba,Wulgurukaba,XXX,none,aboriginal,animism,2,2,1,unknown,northern_australia,australia,oceania,no,no,0,no
2733,Baiali,Baiali,XXX,none,aboriginal,animism,3,3,2,unknown,eastern_australia,australia,oceania,no,no,0,no
2734,Yuin,Yuin,XXX,none,aboriginal,animism,3,3,2,unknown,southern_australia,australia,oceania,no,no,0,no
2735,Gunditjmara,Gunditjmara,XXX,none,aboriginal,animism,2,2,1,unknown,murray_river,australia,oceania,no,no,0,no
2736,Nukunu,Nukunu,XXX,none,aboriginal,animism,3,3,1,unknown,murray_river,australia,oceania,no,no,0,no
2737,Ahuriri,Ahuriri,XXX,none,polynesian,animism,3,3,2,unknown,te_ika_a_maui,oceanea,oceania,no,no,0,no
2738,Waitaha,Waitaha,XXX,none,polynesian,animism,3,3,2,unknown,te_waipounamu,oceanea,oceania,no,no,0,no
2739,Kirikiriroa,Kirikiriroa,XXX,none,polynesian,animism,3,3,3,unknown,te_ika_a_maui,oceanea,oceania,no,no,0,no
2001,none,none,XXX,none,none,none,0,0,0,unknown,none,none,none,no,no,0,no
2741,Jeju,Jeju,KOR,KOR,korean,confucianism,1,1,1,fish,south_korea,korea,far_east,yes,no,0,no
2742,Yukjin,Yukjin,KOR,KOR&MJZ,korean,confucianism,1,1,1,naval_supplies,hamgyeong,korea,far_east,yes,no,0,no
2743,Gyeongseong,Gyeongseong,KOR,KOR&MJZ,korean,confucianism,1,1,1,fur,hamgyeong,korea,far_east,yes,no,0,no
2744,Nyeongbyeon,Nyeongbyeon,KOR,KOR,korean,confucianism,2,2,2,naval_supplies,pyongan,korea,far_east,yes,no,0,no
2745,Gyeongju,Gyeongju,KOR,KOR,korean,confucianism,5,5,2,tea,eastern_korea,korea,far_east,yes,no,15,yes
2746,Vidin,Vidin,BUL,BUL,bulgarian,orthodox,3,3,1,grain,bulgaria,balkan,eastern_europe,yes,no,0,no
2747,Khara Narin Ula,Khara Narin Ula ,KHA,KHA,mongol,vajrayana,1,1,1,wool,inner_mongolia,mongolia,central_europe,yes,no,0,no
2748,Jianchang,Jianchang,MNG,MNG&CYI&CDL&CXI,yi,animism,2,2,2,grain,chuannan,xinan,china,yes,no,0,no
2749,Tikhvin,Tikhvin,NOV,NOV,novgorodian,orthodox,4,5,2,iron,novgorod,russia,eastern_europe,yes,no,0,no
2750,Plovdiv,Plovdiv,BUL,BUL,bulgarian,orthodox,4,4,2,grain,bulgaria,balkan,eastern_europe,yes,no,0,no
2751,Cuenca,Cuenca,CAS,CAS,castillian,catholic,4,4,3,cloth,toledo,iberia,europe,yes,no,0,no
2752,Romsdal,Molde,NOR,NOR,norwegian,catholic,1,1,1,fish,western_norway,scandinavia,europe,yes,no,0,no
2753,Narbonne,Narbonne,FRA,FRA&TOU,occitain,catholic,5,5,3,wine,languedoc,france,europe,yes,no,0,yes
2754,La Mancha,Ciudad Real ,CAS,CAS,castillian,catholic,3,3,3,gold,toledo,iberia,europe,yes,no,0,no
2755,Soria,Soria,CAS,CAS,castillian,catholic,2,2,1,wool,castille,iberia,europe,yes,no,0,no
2756,Welayta,Bonga,WLY,WLY,sidamo,shamanism,2,2,2,coffee,hadiya,horn_of_africa,africa,yes,no,0,no
2757,Kaffa,Anderaccha,KAF,KAF,sidamo,coptic,4,3,4,gold,southern_ethiopia,horn_of_africa,africa,yes,no,0,no
2758,Illubabor,Illubabor,ENA,ENA,sidamo,coptic,2,3,2,slaves,southern_ethiopia,horn_of_africa,africa,yes,no,0,no
2759,Gambela,Gambela,KAF,KAF,sidamo,shamanism,1,1,1,slaves,southern_ethiopia,horn_of_africa,africa,yes,no,0,no
2760,Hadiya,Angacha,HDY,HDY,sidamo,sunni,3,3,2,grain,hadiya,horn_of_africa,africa,yes,no,0,no
2761,Arsi,Assela,HDY,HDY,amhara,sunni,1,1,2,coffee,shewa,horn_of_africa,africa,yes,no,0,no
2762,Damot,Nekemte,DAM,DAM,amhara,coptic,2,3,2,gold,damot,horn_of_africa,africa,yes,no,0,no
2763,Asosa,Assosa,DAM,DAM,amhara,coptic,2,2,2,slaves,damot,horn_of_africa,africa,yes,no,0,no
2764,Ausa,Aussa,ADA,ADA&AFA,afar,sunni,1,1,1,wool,aussa,horn_of_africa,africa,yes,no,0,no
2765,Assab,Assab,ADA,ADA&AFA,afar,sunni,1,1,1,wool,aussa,horn_of_africa,africa,yes,no,0,no
2766,Mendefera,Mendefera,MED,MED,tigray,coptic,2,2,2,grain,tigray,horn_of_africa,africa,yes,no,0,no
2767,Enderta,Antalo,ETH,ETH,tigray,coptic,1,1,2,copper,tigray,horn_of_africa,africa,yes,no,0,no
2768,Angot,Manadeley,ETH,ETH,afar,sunni,1,1,1,grain,aussa,horn_of_africa,africa,yes,no,0,no
2769,Lasta,Lalibela,ETH,ETH,amhara,coptic,2,2,2,grain,central_ethiopia,horn_of_africa,africa,yes,no,0,no
2770,Agew,Dangila,ETH,ETH,amhara,coptic,2,2,1,grain,damot,horn_of_africa,africa,yes,no,0,no
2771,Semien,Dabareq,ETH,ETH&BTI,amhara,jewish,1,1,2,grain,tigray,horn_of_africa,africa,yes,no,0,no
2772,Dembiya,Gorgora,ETH,ETH&BTI,amhara,jewish,2,2,2,cotton,central_ethiopia,horn_of_africa,africa,yes,no,0,no
2773,Mora,Ali Sabieh ,ADA,ADA&HAR,harari,sunni,1,1,1,coffee,ifat,horn_of_africa,africa,yes,no,0,no
2774,Kismayo,Kismayo,AJU,AJU,somali,sunni,2,2,2,fish,northern_swahili_coast,east_africa,africa,yes,no,0,no
2775,Merca,Merca,AJU,AJU,somali,sunni,2,2,1,naval_supplies,mogadishu,horn_of_africa,africa,yes,no,0,no
2776,Afgooye,Afgooye,AJU,AJU,somali,sunni,1,1,1,grain,ajuuran,horn_of_africa,africa,yes,no,0,no
2777,Bardera,Baardheere,AJU,AJU,somali,sunni,1,1,1,grain,jubba,east_africa,africa,yes,no,0,no
2778,Werder,Wardheer,MRE,MRE,somali,sunni,1,1,1,slaves,ogaden,horn_of_africa,africa,yes,no,0,no
2779,Afder,Afder,XXX,none,somali,sunni,1,1,1,unknown,ogaden,horn_of_africa,africa,no,no,0,no
2780,Beledweyne,Qardho,AJU,AJU&HOB,somali,sunni,1,1,1,wool,ajuuran,horn_of_africa,africa,yes,no,0,no
2781,Gedo,Luuq,AJU,AJU,somali,sunni,1,1,1,grain,ajuuran,horn_of_africa,africa,yes,no,0,no
2782,Warsheikh,Warsheikh,MDI,MDI,somali,sunni,2,2,1,wool,mogadishu,horn_of_africa,africa,yes,no,0,no
2783,Hobyo,Hobyo,AJU,AJU&HOB,somali,sunni,1,1,1,grain,majarteen,horn_of_africa,africa,yes,no,0,no
2784,Galkayo,Galkayo,MRE,MRE&MJE,somali,sunni,1,1,1,grain,majarteen,horn_of_africa,africa,yes,no,0,no
2785,El Buur,El Buur ,AJU,AJU&HOB,somali,sunni,1,1,1,iron,ajuuran,horn_of_africa,africa,yes,no,0,no
2786,Bosaso,Bosaso,WAR,WAR,somali,sunni,3,3,2,fish,somaliland,horn_of_africa,africa,yes,no,0,no
2787,Hamasien,Debarwa,MED,MED,tigray,coptic,2,2,2,grain,red_sea_coast,horn_of_africa,africa,yes,no,0,no
2788,Hafun,Hafun,MRE,MRE&MJE,somali,sunni,2,2,1,ivory,majarteen,horn_of_africa,africa,yes,no,0,no
2789,Las Khorey,Las Khorey ,WAR,WAR,somali,sunni,2,2,1,fish,somaliland,horn_of_africa,africa,yes,no,0,no
2790,Sanaag,Maydh,WAR,WAR,somali,sunni,1,1,2,grain,somaliland,horn_of_africa,africa,yes,no,0,no
2791,Ankober,Ankober,ETH,ETH&SOA,amhara,sunni,1,1,1,grain,shewa,horn_of_africa,africa,yes,no,0,no
2792,Togdheer,Togdheer,WAR,WAR,somali,sunni,1,1,1,slaves,somaliland,horn_of_africa,africa,yes,no,0,no
2793,Hargeisa,Hargeisa,ADA,ADA,somali,sunni,2,2,2,naval_supplies,ifat,horn_of_africa,africa,yes,no,0,no
2794,Barawa,Barawa,AJU,AJU,somali,sunni,2,2,1,wool,mogadishu,horn_of_africa,africa,yes,no,0,no
2795,Meregh,Mareeg,AJU,AJU&HOB,somali,sunni,2,2,1,wool,mogadishu,horn_of_africa,africa,yes,no,0,no
2796,Pate,Siyu,PTE,PTE,swahili,sunni,3,3,2,cloth,northern_swahili_coast,east_africa,africa,yes,no,0,no
2797,Shendy,Shendy,ABB,ABB&ALO,nubian,sunni,1,1,2,grain,upper_nubia,horn_of_africa,africa,yes,no,0,no
2798,Soba,Soba,ALO,ALO,nubian,coptic,3,2,2,grain,upper_nubia,horn_of_africa,africa,yes,no,10,no
2799,Sennar,Sennar,ALO,ALO,nubian,coptic,1,1,2,grain,sennar,horn_of_africa,africa,yes,no,0,no
2800,Kosti,Kosti,XXX,none,nubian,shamanism,1,1,1,unknown,kurdufan,sahel,africa,no,no,0,no
2801,Medwa,Medowa,XXX,DAR,nubian,shamanism,1,1,1,unknown,darfur_central_sahara,sahel,africa,no,no,0,no
2802,Kobbe,Kobbe,XXX,DAR,nubian,shamanism,1,1,1,unknown,darfur_central_sahara,sahel,africa,no,no,0,no
2803,Orinoco Delta,Santo Thomas ,XXX,none,carib,animism,2,1,1,unknown,guyana,colombia,south_america,no,no,0,no
2804,Guasipati,Guasipati,XXX,none,carib,animism,1,1,1,unknown,upper_guyana,colombia,south_america,no,no,0,no
2805,Uyapari,Uyapari,CAB,CAB,carib,animism,1,1,1,coffee,eastern_llanos,colombia,south_america,yes,no,0,no
2806,Guajira,Guajira,XXX,none,guajiro,animism,1,1,1,unknown,coquivacoa,colombia,south_america,no,no,0,no
2807,Altagracia,Altagracia,XXX,none,carib,animism,3,3,1,unknown,maracaibo,colombia,south_america,no,no,0,no
2808,Coro,Coro,XXX,none,guajiro,animism,1,1,1,unknown,venezuela,colombia,south_america,no,no,0,no
2809,Llanos,Calaboso,XXX,none,guajiro,animism,1,2,1,unknown,eastern_llanos,colombia,south_america,no,no,0,no
2810,Apure,Apure,XXX,none,guajiro,animism,1,1,1,unknown,eastern_llanos,colombia,south_america,no,no,0,no
2811,Atabapo,Atabapo,XXX,none,guajiro,animism,1,1,1,unknown,upper_guyana,colombia,south_america,no,no,0,no
2812,Pore,Pore,XXX,none,carib,animism,1,1,1,unknown,western_llanos,colombia,south_america,no,no,0,no
2813,Merida,Merida,XXX,none,carib,animism,2,3,1,unknown,maracaibo,colombia,south_america,no,no,0,no
2814,Meta,Meta,XXX,none,carib,animism,1,1,1,unknown,western_llanos,colombia,south_america,no,no,0,no
2815,Puerto Carreno,Puerto Carreno ,XXX,none,guajiro,animism,1,1,1,unknown,western_llanos,colombia,south_america,no,no,0,no
2816,Guaviare,Guaviare,XXX,none,guajiro,animism,1,1,1,unknown,popayan,colombia,south_america,no,no,0,no
2817,Neiva,Neiva,MCA,MCA,muisca,inti,4,4,2,grain,bogota,colombia,south_america,yes,no,0,no
2818,Popayan,Popayan,XXX,none,muisca,inti,2,2,1,unknown,popayan,colombia,south_america,no,no,0,no
2819,Darien,Darien,XXX,none,muisca,animism,1,1,1,unknown,panama,colombia,south_america,no,no,0,no
2820,Esmeraldas,Esmeraldas,QTO,QTO,cara,inti,3,3,1,fish,quito,peru,south_america,yes,no,0,no
2821,Piwra,Piwra,CHM,CHM,chimuan,inti,1,1,1,fish,chimor,peru,south_america,yes,no,0,no
2822,Tucume,Tucume,CHM,CHM,chimuan,inti,1,1,1,cloth,chimor,peru,south_america,yes,no,0,no
2823,Moyobamba,Moyobamba,CYA,CYA,chachapoyan,inti,1,1,1,tropical_wood,ucayali,peru,south_america,yes,no,0,no
2824,Wankapampa,Wankapampa,CJA,CJA,inca,inti,3,3,2,wool,cajamarca,peru,south_america,yes,no,0,no
2825,Pisqupampa,Pisqupampa,HJA,HJA,inca,inti,1,1,1,grain,cajamarca,peru,south_america,yes,no,0,no
2826,Chimbote,Chimbote,CHM,CHM,chimuan,inti,1,1,1,cocoa,chimor,peru,south_america,yes,no,0,no
2827,Huaraz,Huaraz,HJA,HJA,inca,inti,2,2,1,grain,huanuco,peru,south_america,yes,no,0,no
2828,Camana,Camana,XXX,none,aimara,inti,2,2,1,unknown,peruan_coast,peru,south_america,no,no,0,no
2829,Ayaviri,Ayaviri,CSU,CSU,aimara,inti,3,3,2,wool,kuntisuyu,peru,south_america,yes,no,0,no
2830,Quero,Quero,CSU,CSU,inca,inti,1,1,1,wool,kuntisuyu,peru,south_america,yes,no,0,no
2831,Tiahuanaco,Tiahuanoco,PCJ,PCJ,aimara,inti,3,3,2,grain,antisuyu,peru,south_america,yes,no,0,no
2832,San Joaquin,Exaltacion,XXX,none,maipurean,animism,1,1,1,unknown,moxos,upper_peru,south_america,no,no,0,no
2833,Madre de Dios,Madre de Dios ,XXX,none,maipurean,animism,1,1,1,unknown,moxos,upper_peru,south_america,no,no,0,no
2834,Santa Cruz de la Sierra,Santa Cruz de la Sierra ,XXX,none,guarani,animism,3,3,1,unknown,beni,upper_peru,south_america,no,no,0,no
2835,Sucre,Sucre,CRA,CRA,aimara,inti,4,4,1,cloth,upper_peru,upper_peru,south_america,yes,no,0,no
2836,Tucuman,Tucuman,XXX,none,diaguita,animism,4,4,2,unknown,tucuman,upper_peru,south_america,no,no,0,no
2837,Santa Catalina,Santa Catalina ,CCQ,CCQ,diaguita,inti,1,1,1,wool,jujuy,upper_peru,south_america,yes,no,0,no
2838,Tarija,Tarija,CCQ,CCQ,aimara,inti,3,3,1,wool,upper_peru,upper_peru,south_america,yes,no,0,no
2839,Puna de Atacama,Catarpe,XXX,none,diaguita,animism,1,1,1,unknown,jujuy,upper_peru,south_america,no,no,0,no
2840,Calama,Calama,XXX,none,diaguita,animism,1,1,1,unknown,northern_chile,upper_peru,south_america,no,no,0,no
2841,Antofagasta,Antofagasta,XXX,none,diaguita,animism,1,1,1,unknown,northern_chile,upper_peru,south_america,no,no,0,no
2842,Santiago del Estero,Santiago del Estero ,XXX,none,diaguita,animism,2,1,1,unknown,tucuman,upper_peru,south_america,no,no,0,no
2843,La Rioja,La Rioja ,XXX,none,huarpe,animism,2,3,1,unknown,cuyo,la_plata,south_america,no,no,0,no
2844,Chepes,Chepes,XXX,none,huarpe,animism,1,2,1,unknown,cuyo,la_plata,south_america,no,no,0,no
2845,San Juan,San Juan ,XXX,none,huarpe,animism,1,2,1,unknown,cuyo,la_plata,south_america,no,no,0,no
2846,Quisquisacate,Cordoba,XXX,none,huarpe,animism,2,1,1,unknown,buenos_aires,la_plata,south_america,no,no,0,no
2847,San Luis,San Luis ,XXX,none,huarpe,animism,2,1,1,unknown,cuyo,la_plata,south_america,no,no,0,no
2848,Santa Fe,Santa Fe ,XXX,none,charruan,animism,2,1,1,unknown,buenos_aires,la_plata,south_america,no,no,0,no
2849,Rosario,Rosario,XXX,none,charruan,animism,1,1,1,unknown,buenos_aires,la_plata,south_america,no,no,0,no
2850,Montevideo,Montevideo,XXX,none,charruan,animism,2,1,1,unknown,banda_oriental,la_plata,south_america,no,no,0,no
2851,Colonia,Colonia,XXX,none,charruan,animism,1,1,1,unknown,banda_oriental,la_plata,south_america,no,no,0,no
2852,Salto,Salto,XXX,none,charruan,animism,1,1,1,unknown,banda_oriental,la_plata,south_america,no,no,0,no
2853,Yareyu,Yareyu,XXX,none,guarani,animism,2,1,1,unknown,misiones,la_plata,south_america,no,no,0,no
2854,Chaco Central,Chaco Central ,XXX,none,chacoan,animism,1,1,1,unknown,chaco,upper_peru,south_america,no,no,0,no
2855,Misiones,Candelaria,XXX,none,guarani,animism,1,1,1,unknown,misiones,la_plata,south_america,no,no,0,no
2856,Highveld,Highveld,XXX,none,nguni,shamanism,2,2,1,unknown,south_african_plateau,south_africa,africa,no,no,0,no
2857,Rio Grande do Sul,Rio Grande ,XXX,none,guarani,animism,2,1,1,unknown,rio_grande_do_sol,brazil,south_america,no,no,0,no
2858,Santiago,Santiago,XXX,none,guarani,animism,1,1,1,unknown,misiones,la_plata,south_america,no,no,0,no
2859,Itapúa,Itapúa,XXX,none,guarani,animism,1,1,1,unknown,misiones,la_plata,south_america,no,no,0,no
2860,Querandi,Querandi,XXX,none,het,animism,1,1,1,unknown,southern_pampas,la_plata,south_america,no,no,0,no
2861,Sauce,Sauce,XXX,none,het,animism,1,1,1,unknown,southern_pampas,la_plata,south_america,no,no,0,no
2862,Coquimbo,Coquimbo,XXX,none,mapuche,animism,2,1,1,unknown,central_chile,la_plata,south_america,no,no,0,no
2863,Rio Negro,Rio Negro ,XXX,none,het,animism,1,1,1,unknown,patagonian_andes,la_plata,south_america,no,no,0,no
2864,Senqu,Senqu,XXX,none,khoisan,shamanism,1,1,1,unknown,south_african_plateau,south_africa,africa,no,no,0,no
2865,Puelches,Puelches,XXX,none,het,animism,1,1,1,unknown,southern_pampas,la_plata,south_america,no,no,0,no
2866,Olavarria,Olavarria,XXX,none,het,animism,1,1,1,unknown,southern_pampas,la_plata,south_america,no,no,0,no
2867,Chanar,Chanar,XXX,none,het,animism,1,1,1,unknown,nehuenken,la_plata,south_america,no,no,0,no
2868,San Antonio,Bahia,XXX,none,het,animism,1,1,1,unknown,bahia_blanca,la_plata,south_america,no,no,0,no
2869,Florida Blanca,Florida Blanca ,XXX,none,patagonian,animism,1,1,1,unknown,patagonia,la_plata,south_america,no,no,0,no
2870,Tehuelmapu,Tehuelmapu,XXX,none,patagonian,animism,1,1,1,unknown,patagonian_andes,la_plata,south_america,no,no,0,no
2871,Poya,Poya,XXX,none,patagonian,animism,1,1,1,unknown,nehuenken,la_plata,south_america,no,no,0,no
2872,Chiquiyami,Chiquiyami,XXX,none,huarpe,animism,2,1,1,unknown,nehuenken,la_plata,south_america,no,no,0,no
2873,Chiloe,Chiloe,XXX,none,mapuche,animism,1,1,1,unknown,southern_chile,la_plata,south_america,no,no,0,no
2874,Aysen,Alacaluf,XXX,none,patagonian,animism,1,1,1,unknown,southern_chile,la_plata,south_america,no,no,0,no
2875,Chubut,Chubut,XXX,none,patagonian,animism,1,1,1,unknown,patagonian_andes,la_plata,south_america,no,no,0,no
2876,Teush,Teush,XXX,none,patagonian,animism,1,1,1,unknown,patagonian_andes,la_plata,south_america,no,no,0,no
2877,Mendoza,Mendoza,XXX,none,huarpe,animism,2,3,1,unknown,cuyo,la_plata,south_america,no,no,0,no
2878,Matara,Matara,XXX,none,chacoan,animism,1,1,1,unknown,chaco,upper_peru,south_america,no,no,0,no
2879,Santa Tecla,Santa Tecla ,XXX,none,guarani,animism,1,1,1,unknown,rio_grande_do_sol,brazil,south_america,no,no,0,no
